
game_id,turn_id,time_start,shape_id,x_initial,rotation_initial,level,score,full_lines,statistics_sum,score_ratio,efficiency,num_events,num_move_left,num_move_right,num_down,num_rotate,num_drop,num_none
17,47,1631.196,1,5,1,1,233,17,48,4.0,12.0,8,3,0,0,1,1,3
17,48,1632.26,0,5,1,1,237,17,49,4.0,13.0,14,0,3,0,4,1,6
17,49,1634.364,1,5,1,1,240,17,50,4.0,12.0,11,2,2,0,1,1,5
17,50,1635.868,6,5,1,1,243,17,51,4.0,9.0,6,1,0,0,1,1,3
17,51,1637.2,4,5,1,1,257,19,52,4.0,11.0,31,8,4,0,5,1,13
17,52,1641.133,0,5,1,1,258,19,53,4.0,3.0,7,0,2,0,0,1,4
17,53,1642.525,3,5,1,1,262,19,54,4.0,8.0,9,0,2,0,2,1,4
17,54,1643.925,5,5,1,1,265,19,55,4.0,10.0,14,2,0,0,5,1,6
17,55,1645.838,2,5,1,1,268,19,56,4.0,10.0,19,4,1,0,5,1,8
17,56,1648.614,4,5,1,1,270,19,57,4.0,7.0,15,0,4,0,3,1,7
17,57,1650.942,1,5,1,2,297,22,58,5.0,9.0,9,2,0,0,1,1,5
17,58,1652.343,0,5,1,2,304,22,59,5.0,11.0,14,5,1,0,1,1,6
17,59,1653.775,6,5,1,2,310,22,60,5.0,10.0,13,0,6,0,1,1,5
17,60,1655.167,3,5,1,2,317,22,61,5.0,11.0,13,0,4,0,2,1,6
17,61,1656.495,5,5,1,2,324,22,62,5.0,12.0,5,0,0,0,1,1,3
17,62,1657.223,2,5,1,2,344,24,63,5.0,13.0,11,3,2,0,0,1,5
17,63,1658.608,0,5,1,2,351,24,64,5.0,11.0,9,3,0,0,1,1,4
17,64,1659.608,1,5,1,2,358,24,65,5.0,12.0,7,0,1,0,1,1,4
17,65,1660.632,5,5,1,2,365,24,66,5.0,13.0,10,1,0,0,2,1,6
17,66,1662.192,2,5,1,2,371,24,67,5.0,12.0,15,1,3,0,3,1,7
17,67,1663.952,4,5,1,2,376,24,68,5.0,9.0,13,0,3,0,1,1,8
17,68,1665.889,3,5,1,2,385,25,69,5.0,9.0,4,0,0,0,0,1,3
17,69,1666.545,6,5,1,2,392,25,70,5.0,11.0,13,0,5,0,1,1,6
17,70,1668.49,3,5,1,2,398,25,71,5.0,10.0,5,0,0,0,1,1,3
17,71,1668.985,2,5,1,2,404,25,72,5.0,11.0,37,9,3,0,9,0,16
17,72,1673.17,6,5,1,2,405,25,73,5.0,0.0,13,0,4,0,1,2,6
17,73,1674.482,5,5,1,2,423,27,74,5.0,5.0,11,0,3,0,1,1,6
17,74,1675.898,1,5,1,2,432,28,75,5.0,8.0,9,3,0,0,1,1,4
17,75,1676.906,4,5,1,2,440,28,76,5.0,11.0,21,0,4,0,6,1,10
17,76,1679.314,0,5,1,2,444,28,77,5.0,8.0,8,0,2,0,1,1,4
17,77,1680.339,0,5,1,3,463,30,78,5.0,11.0,9,3,0,0,1,1,4
17,78,1681.283,3,5,1,3,474,30,79,6.0,12.0,16,1,5,0,0,1,9
17,79,1683.59,6,5,1,3,482,30,80,6.0,9.0,9,2,0,0,1,1,5
17,80,1684.19,4,5,1,3,491,30,81,6.0,10.0,18,3,2,0,1,1,11
17,81,1686.299,1,5,1,3,496,30,82,6.0,6.0,21,2,6,0,1,1,11
17,82,1688.388,5,5,1,3,501,30,83,6.0,3.0,24,3,2,0,4,0,15
17,83,1691.587,2,5,1,3,501,30,84,5.0,,20,3,4,0,1,1,11
17,84,1693.909,4,5,1,3,520,32,85,6.0,0.0,24,5,3,0,1,0,15
17,85,1697.9,0,5,1,3,521,32,86,6.0,,14,0,3,0,1,1,9
17,86,1698.893,2,5,1,3,528,32,87,6.0,3.0,13,4,0,0,1,1,7
17,87,1700.245,5,5,1,3,537,32,88,6.0,7.0,24,0,5,0,4,1,14
17,88,1703.158,6,5,1,3,539,32,89,6.0,4.0,21,3,4,0,1,1,12
17,89,1705.566,3,5,1,3,546,33,90,6.0,1.0,15,0,5,0,0,1,9
17,90,1710.871,1,5,1,3,552,33,91,6.0,4.0,8,1,0,0,1,1,5
17,91,1712.55,0,5,1,3,561,33,92,6.0,7.0,21,1,4,0,3,1,12
17,92,1714.335,4,5,1,3,565,33,93,6.0,4.0,16,4,0,0,3,1,8
17,93,1716.8,2,5,1,3,575,34,94,6.0,6.0,13,4,0,0,1,1,7
17,94,1717.48,1,5,1,3,586,35,95,6.0,7.0,16,1,2,0,1,1,11
17,95,1719.56,6,5,1,3,594,36,96,6.0,5.0,5,0,0,0,1,1,3
17,96,1720.272,5,5,1,3,618,38,97,6.0,9.0,18,1,4,0,2,1,10
17,97,1722.105,3,5,1,3,626,38,98,6.0,8.0,7,1,0,0,0,1,5
17,98,1723.289,6,5,1,3,637,38,99,6.0,11.0,14,0,5,0,1,1,7
17,99,1724.585,1,5,1,3,645,38,100,6.0,10.0,13,5,0,0,1,1,6
17,100,1725.817,5,5,1,3,658,39,101,6.0,11.0,4,0,0,0,0,1,3
17,101,1726.497,2,5,1,3,670,39,102,6.0,13.0,31,3,5,0,7,1,15
17,102,1729.442,0,5,1,3,672,39,103,6.0,3.0,11,4,0,0,0,1,6
17,103,1730.562,4,5,1,3,681,39,104,6.0,7.0,12,0,3,0,1,1,7
17,104,1732.13,3,5,1,4,693,40,105,6.0,9.0,9,0,0,0,1,1,7
17,105,1733.442,0,5,1,4,705,40,106,6.0,10.0,9,1,0,0,1,1,6
17,106,1734.378,6,5,1,4,716,40,107,6.0,10.0,16,0,4,0,1,1,10
17,107,1736.59,4,5,1,4,728,41,108,6.0,8.0,30,2,8,0,3,0,17
17,108,1738.976,3,5,1,4,729,41,109,6.0,2.0,15,4,0,0,0,1,10
17,109,1740.731,5,5,1,4,738,41,110,6.0,5.0,27,4,0,0,6,1,16
17,110,1743.404,1,5,1,4,739,41,111,6.0,1.0,11,0,2,0,1,1,7
17,111,1744.572,2,5,1,4,750,41,112,6.0,5.0,23,1,4,0,4,1,13
17,112,1746.772,0,5,1,4,753,41,113,6.0,2.0,12,0,1,0,1,1,9
17,113,1748.292,1,5,1,4,764,42,114,6.0,4.0,14,4,0,0,1,1,8
17,114,1749.605,6,5,1,4,772,42,115,6.0,5.0,20,0,5,0,1,1,13
17,115,1751.709,2,5,1,4,774,42,116,6.0,3.0,10,1,0,0,2,1,6
17,116,1752.813,4,5,1,4,789,43,117,6.0,6.0,17,1,2,0,3,1,10
17,117,1754.389,3,5,1,4,811,45,118,6.0,5.0,15,0,4,0,1,1,9
17,118,1755.917,5,5,1,4,821,45,119,6.0,7.0,9,2,0,0,1,1,5
17,119,1756.789,3,5,1,4,838,46,120,6.0,10.0,13,0,4,0,0,1,8
17,120,1758.11,4,5,1,4,848,46,121,7.0,9.0,21,1,1,0,5,1,13
17,121,1760.19,6,5,1,4,853,46,122,6.0,5.0,14,1,3,0,1,1,8
17,122,1761.582,5,5,1,4,867,47,123,7.0,6.0,26,2,1,0,7,1,15
17,123,1764.175,1,5,1,4,870,47,124,7.0,1.0,14,4,0,0,1,1,8
17,124,1765.439,0,5,1,4,884,48,125,7.0,5.0,24,6,3,0,2,1,12
17,125,1767.519,2,5,1,4,891,48,126,7.0,2.0,21,0,5,0,3,1,12
17,126,1769.479,3,5,1,4,897,48,127,7.0,3.0,14,0,3,0,1,1,9
17,127,1770.943,0,5,1,4,906,48,128,7.0,5.0,8,1,0,0,1,1,5
17,128,1771.776,6,5,1,4,918,48,129,7.0,8.0,11,1,2,0,1,1,6
17,129,1772.84,2,5,1,5,944,50,130,7.0,8.0,30,2,7,0,4,0,17
17,130,1775.419,1,5,1,5,945,50,131,7.0,2.0,11,3,0,0,0,1,7
17,131,1776.536,5,5,1,5,960,50,132,7.0,6.0,12,1,1,0,1,1,8
17,132,1777.64,4,5,1,5,989,52,133,7.0,7.0,12,4,0,0,0,1,7
17,133,1778.649,1,5,1,5,1004,52,134,7.0,9.0,14,1,2,0,1,1,9
17,134,1779.993,3,5,1,5,1020,53,135,7.0,8.0,11,1,1,0,1,1,7
17,135,1780.977,5,5,1,5,1036,53,136,7.0,9.0,12,1,2,0,0,1,8
17,136,1782.129,6,5,1,5,1048,53,137,7.0,8.0,23,1,7,0,1,1,13
17,137,1783.881,0,5,1,5,1054,53,138,7.0,5.0,16,2,1,0,1,1,11
17,138,1785.482,4,5,1,5,1063,53,139,7.0,4.0,16,5,0,0,1,1,9
17,139,1786.818,2,5,1,5,1074,53,140,7.0,6.0,15,3,0,0,1,1,10
17,140,1788.258,1,5,1,5,1082,53,141,7.0,6.0,24,5,4,0,1,1,13
17,141,1790.26,2,5,1,5,1086,53,142,7.0,0.0,17,0,2,0,2,1,12
17,142,1791.858,6,5,1,5,1092,53,143,7.0,2.0,17,0,4,0,1,1,11
17,143,1793.411,3,5,1,5,1104,54,144,7.0,4.0,15,0,6,0,0,1,8
17,144,1794.547,5,5,1,5,1115,54,145,7.0,6.0,16,0,1,0,2,1,12
17,145,1796.203,0,5,1,5,1120,54,146,7.0,4.0,12,3,0,0,1,1,7
17,146,1797.259,4,5,1,5,1131,54,147,7.0,6.0,9,0,0,0,0,1,8
17,147,1798.355,2,5,1,5,1139,54,148,7.0,5.0,21,0,3,0,4,1,13
17,148,1800.276,3,5,1,5,1141,54,149,7.0,3.0,18,1,4,0,1,1,11
17,149,1801.876,6,5,1,5,1145,54,150,7.0,1.0,15,3,1,0,1,1,9
17,150,1803.108,5,5,1,5,1156,55,151,7.0,2.0,13,1,0,0,2,1,9
17,151,1804.348,0,5,1,5,1162,55,152,7.0,3.0,12,4,0,0,1,1,6
17,152,1805.316,4,5,1,5,1173,55,153,7.0,5.0,19,2,2,0,2,1,12
17,153,1806.965,1,5,1,5,1174,55,154,7.0,0.0,15,3,0,0,0,0,12
17,154,1808.768,6,5,1,5,1175,55,155,7.0,0.0,20,0,6,0,1,0,13
17,155,1810.771,2,5,1,5,1176,55,156,7.0,0.0,19,0,4,0,3,0,12
17,156,1812.63,5,5,1,5,1177,55,157,7.0,0.0,14,0,2,0,2,0,10
17,157,1814.204,3,5,1,5,1178,55,158,7.0,0.0,7,0,0,0,1,1,5
17,158,1815.38,4,5,1,5,1186,55,159,7.0,3.0,12,4,0,0,0,1,7
17,159,1815.926,1,5,1,5,1191,55,160,7.0,3.0,15,0,5,0,1,1,8
17,160,1817.78,0,5,1,5,1199,56,161,7.0,2.0,14,3,1,0,1,0,9
17,161,1818.496,2,5,1,5,1200,56,162,7.0,0.0,16,1,3,0,1,1,10
17,162,1819.959,1,5,1,5,1217,58,163,7.0,,11,0,0,0,2,1,8
17,163,1821.135,0,5,1,5,1223,58,164,7.0,1.0,16,0,4,0,1,0,11
17,164,1822.788,4,5,1,5,1224,58,165,7.0,0.0,6,0,0,0,0,1,5
17,165,1823.607,6,5,1,5,1232,58,166,7.0,2.0,18,6,0,0,1,0,11
17,166,1825.217,5,5,1,5,1233,58,167,7.0,1.0,13,0,2,0,2,0,9
17,167,1826.646,3,5,1,5,1234,58,168,7.0,0.0,16,4,3,0,0,0,9
17,168,1828.75,4,5,1,5,1235,58,169,7.0,,18,0,5,0,3,0,10
17,169,1829.649,5,5,1,5,1236,58,170,7.0,,8,2,0,0,0,0,6
17,170,1830.648,3,5,1,5,1237,58,171,7.0,,14,0,6,0,0,0,8
17,171,1831.934,2,5,1,5,1238,58,172,7.0,,10,0,2,0,1,0,7
17,172,1833.78,1,5,1,5,1239,58,173,7.0,,8,3,0,0,1,0,4
17,173,1833.794,0,5,1,5,1240,58,174,7.0,,5,1,0,0,0,0,4
17,174,1834.508,6,5,1,5,1241,58,175,7.0,,2,0,0,0,0,0,2
17,175,1834.936,1,5,1,5,1242,58,176,7.0,,1,0,0,0,0,0,1
18,0,325.785,2,5,1,1,0,0,1,0.0,0.0,18,0,0,0,0,0,18
